"Description: ","Monthly percentage of days when TN < 10th percentile"
"Station: ","Ravenna.txt"
"Latitude: ","44"
"Longitude: ","12"
"ClimPACT2_version: ","1.2.8"
"Date_of_calculation: ","2020-03-07"
time, tn10p, normalised (all years)
1971-01, 6.1770761839396, -0.279780511279114
1971-02, 0, -0.711852770215006
1971-03, 33.3562113932739, 1.62133742803882
1971-04, 0, -0.711852770215006
1971-05, 6.0398078242965, -0.289382117033245
1971-06, 13.3333333333333, 0.220783202036243
1971-07, 9.47151681537406, -0.049341973179971
1971-08, 0, -0.711852770215006
1971-09, 6.66666666666667, -0.24553478408938
1971-10, 29.0322580645161, 1.31888684678369
1971-11, 13.2624113475177, 0.215822372396609
1971-12, 3.01990391214825, -0.500617443624125
1972-01, 0, -0.711852770215006
1972-02, 0, -0.711852770215006
1972-03, 0, -0.711852770215006
1972-04, 10, -0.0123757910265671
1972-05, 63.143445435827, 3.70488587668522
1972-06, 39.9290780141844, 2.08109431689911
1972-07, 76.3212079615649, 4.6266400290818
1972-08, 8.57927247769389, -0.111752410581823
1972-09, 15.8156028368794, 0.394412239423445
1972-10, 12.7659574468085, 0.18109656491917
1972-11, 3.33333333333333, -0.478693777152193
1972-12, 0, -0.711852770215006
1973-01, 0, -0.711852770215006
1973-02, 3.57142857142857, -0.462039563361992
1973-03, 35.2093342484557, 1.75095910571958
1973-04, 44.6099290780142, 2.40850907311498
1973-05, 6.45161290322581, -0.260577299770852
1973-06, 6.66666666666667, -0.24553478408938
1973-07, 6.45161290322581, -0.260577299770852
1973-08, 0, -0.711852770215006
1973-09, 0, -0.711852770215006
1973-10, 19.3548387096774, 0.641973641117455
1973-11, 32.4113475177305, 1.55524637509788
1973-12, 41.5236787920384, 2.1926329704096
1974-01, 0, -0.711852770215006
1974-02, 0, -0.711852770215006
1974-03, 9.54015099519561, -0.0445411703029056
1974-04, 6.31205673758865, -0.270338932287552
1974-05, 3.15717227179135, -0.491015837869995
1974-06, 9.14893617021277, -0.0719057467021787
1974-07, 0, -0.711852770215006
1974-08, 0, -0.711852770215006
1974-09, 6.66666666666667, -0.24553478408938
1974-10, 48.3870967741936, 2.67271325811615
1974-11, 22.7659574468085, 0.880573544107609
1974-12, 22.2374742621826, 0.843607361954208
1975-01, 14.7563486616335, 0.32031984835407
1975-02, 17.0212765957447, 0.478746343297231
1975-03, 12.9032258064516, 0.190698170673301
1975-04, 16.6666666666667, 0.453942195099061
1975-05, 0, -0.711852770215006
1975-06, 16.3120567375887, 0.429138046900891
1975-07, 3.2258064516129, -0.486215034992929
1975-08, 0, -0.711852770215006
1975-09, 0, -0.711852770215006
1975-10, 3.2258064516129, -0.486215034992929
1975-11, 16.1702127659574, 0.419216387621615
1975-12, 29.0322580645161, 1.31888684678369
1976-01, 0, -0.711852770215006
1976-02, 0, -0.711852770215006
1976-03, -99.9, -99.9
1976-04, -99.9, -99.9
1976-05, -99.9, -99.9
1976-06, 16.6666666666667, 0.453942195099061
1976-07, 6.45161290322581, -0.260577299770852
1976-08, 57.1722717913521, 3.28721602638053
1976-09, 46.6666666666667, 2.55237313266438
1976-10, 3.2258064516129, -0.486215034992929
1976-11, 0, -0.711852770215006
1976-12, 3.2258064516129, -0.486215034992929
1977-01, 3.2258064516129, -0.486215034992929
1977-02, 0, -0.711852770215006
1977-03, 0, -0.711852770215006
1977-04, 23.2624113475177, 0.915299351585048
1977-05, 14.2759094028826, 0.286714228214609
1977-06, 6.66666666666667, -0.24553478408938
1977-07, 9.2656142759094, -0.0637443818111679
1977-08, 21.4824982841455, 0.790798530306485
1977-09, 48.8652482269504, 2.70615885149304
1977-10, 9.19698009608785, -0.0685451846882332
1977-11, 6.66666666666667, -0.24553478408938
1977-12, 8.23610157858614, -0.135756424967149
1978-01, 5.01029512697323, -0.361394160189227
1978-02, 0, -0.711852770215006
1978-03, -99.9, -99.9
1978-04, 2.90780141843972, -0.508458754989999
1978-05, 5.21619766643789, -0.34699175155803
