"Description: ","Annual number of days when precipitation >= 20 mm"
"Station: ","Ravenna.txt"
"Latitude: ","44"
"Longitude: ","12"
"ClimPACT2_version: ","1.2.8"
"Date_of_calculation: ","2020-03-07"
time, r20mm, normalised (all years)
1971, 5, -0.638469350656565
1972, 10, 0.878685541992698
1973, 8, 0.271823584932993
1974, 2, -1.54876228624612
1975, 8, 0.271823584932993
1976, 6, -0.335038372126712
1977, 6, -0.335038372126712
1978, 6, -0.335038372126712
1979, 7, -0.0316073935968597
1980, 9, 0.575254563462846
1981, 11, 1.18211652052255
1982, 9, 0.575254563462846
1983, 0, -2.15562424330583
1984, 6, -0.335038372126712
1985, 2, -1.54876228624612
1986, 5, -0.638469350656565
1987, 8, 0.271823584932993
1988, 6, -0.335038372126712
1989, 5, -0.638469350656565
1990, 2, -1.54876228624612
1991, 9, 0.575254563462846
1992, 8, 0.271823584932993
1993, 7, -0.0316073935968597
1994, 8, 0.271823584932993
1995, 7, -0.0316073935968597
1996, 12, 1.4855474990524
1997, 11, 1.18211652052255
1998, 9, 0.575254563462846
1999, 15, 2.39584043464196
2000, 6, -0.335038372126712
2001, 5, -0.638469350656565
2002, 12, 1.4855474990524
2003, 4, -0.941900329186418
2004, 8, 0.271823584932993
2005, 11, 1.18211652052255
2006, 5, -0.638469350656565
2007, 7, -0.0316073935968597
2008, 4, -0.941900329186418
2009, 2, -1.54876228624612
2010, 10, 0.878685541992698
2011, 3, -1.24533130771627
2012, 4, -0.941900329186418
2013, 10, 0.878685541992698
2014, 8, 0.271823584932993
2015, 14, 2.09240945611211
2016, 7, -0.0316073935968597
2017, 3, -1.24533130771627
2018, 11, 1.18211652052255
