"Description: ","Standardised Precipitation-Evapotranspiration Index"
1977-09, -0.171652135470326
1977-10, -0.158409079583032
1977-11, 0.0962573893049346
1977-12, 0.148782444066707
1978-01, 0.125207171036883
1978-02, -0.425129841813896
1978-03, -0.15668119145094
1978-04, 0.409814869609985
1978-05, 0.693566974810722
1978-06, 0.820382736424382
1978-07, 0.836674544543317
1978-08, 0.812596292623296
1978-09, 0.514398258450156
1978-10, 0.460645616411768
1978-11, -0.0307910011715616
1978-12, 0.0243529857424368
1979-01, -0.217702389861353
1979-02, -0.11915426272103
1979-03, 0.0218516513508332
1979-04, -0.159706215274227
1979-05, -0.535843761263772
1979-06, -0.926630748577957
1979-07, 0.0385778268051491
1979-08, 0.507105656463986
1979-09, 0.632914106972628
1979-10, 0.533475925962049
1979-11, 1.34107973233119
1979-12, 1.45968240640326
1980-01, 0.733818646245317
1980-02, -0.263157117832856
1980-03, -0.302908773625998
1980-04, 0.38793438750221
1980-05, 0.65792407393812
1980-06, 0.641446840406523
1980-07, 0.538527388258318
1980-08, 0.550785230614361
1980-09, 0.172816063002993
1980-10, -0.120963312686938
1980-11, 0.449645744941558
1980-12, 0.473177250019948
1981-01, 0.870127428598115
1981-02, 0.898433553564199
1981-03, 1.18103630759855
1981-04, 1.12706929380678
1981-05, -0.0560149847766065
1981-06, 0.825548915650956
1981-07, 0.729431788236321
1981-08, 0.917008912489723
1981-09, 1.5698395612097
1981-10, 1.52345072269241
1981-11, 1.1273259365286
1981-12, 0.221593135727155
1982-01, -0.0417341985729348
1982-02, -0.40340638870426
1982-03, -1.00875787280333
1982-04, -0.792912602931156
1982-05, -0.0364797558611818
1982-06, -0.380053787079487
1982-07, 0.360757234649399
1982-08, 0.763734092785593
1982-09, 0.277924791543727
1982-10, 0.663311928709324
1982-11, 0.965996076582008
1982-12, 1.33586590600063
1983-01, 0.758762985339768
1983-02, 0.401014641610835
1983-03, 0.290452977845703
1983-04, 0.00544061686095478
1983-05, -0.693082635096162
1983-06, -0.69544490349345
1983-07, -0.817855487416635
1983-08, -0.631463848685617
1983-09, -0.832183904249769
1983-10, -0.965199285707514
1983-11, -1.39280377625379
1983-12, -1.61815823040881
1984-01, -1.44658833749833
1984-02, -1.62987479924138
1984-03, -1.10620572643917
1984-04, -1.32096359225113
1984-05, 0.0291855172743292
1984-06, -0.05050776807112
1984-07, 0.0622268089525589
1984-08, 0.122994653792293
1984-09, 0.297067790784245
1984-10, 0.769070457959194
1984-11, 0.117581830998451
1984-12, 0.232544911931522
1985-01, 0.179470925831534
1985-02, -0.203396913802882
1985-03, -0.289647961662558
1985-04, -0.749455455392083
1985-05, -0.547953611473101
1985-06, -0.490258190079169
1985-07, -0.7953386875129
1985-08, -1.06973741008291
1985-09, -1.6159704047378
1985-10, -1.53876595931182
1985-11, -1.64983212583771
1985-12, -1.63766138463513
1986-01, -1.0102868029798
1986-02, -0.673543237313262
1986-03, 0.553190487173478
1986-04, 0.913593934615018
1986-05, 0.674446868398541
1986-06, 0.63534353113412
1986-07, 0.950685425007912
1986-08, 0.402599409033053
1986-09, -0.267927861720204
1986-10, -0.886135558894385
1986-11, -0.945746311561558
1986-12, -1.33827028601848
1987-01, -1.66586595029525
1987-02, -1.10713318008796
1987-03, -1.03777570594924
1987-04, -0.925058067212578
1987-05, -0.588881812194037
1987-06, -0.0588300663504783
1987-07, -0.279245380349668
1987-08, -0.831187972928087
1987-09, -0.913653433412213
1987-10, -0.230314623254548
1987-11, 0.306486044229343
1987-12, 0.419165341889034
1988-01, 0.191571023696443
1988-02, 0.247985709208889
1988-03, 0.332522578468669
1988-04, -0.357158846191433
1988-05, -1.0657794665174
1988-06, -0.543263215304687
1988-07, -0.975604435416101
1988-08, -1.04461386968456
1988-09, -1.0923066339852
1988-10, -1.41283448054169
1988-11, -1.81206879122081
1988-12, -2.36658753066124
1989-01, -1.95186684163205
1989-02, -2.18195507678525
1989-03, -2.00949750892672
1989-04, -2.22506308871048
1989-05, -2.10269940991227
1989-06, -1.9955261888309
1989-07, -0.993615256003394
1989-08, -0.720858247862597
1989-09, -0.311119960380726
1989-10, -0.593444216213121
1989-11, -0.400486962225322
1989-12, -0.276331592549368
1990-01, -1.42887025107581
1990-02, -1.84379264453305
1990-03, -1.75723663394143
1990-04, -1.37542547517333
1990-05, -1.97404193524688
1990-06, -1.70512091353413
1990-07, -1.77787200521073
1990-08, -1.67546799532234
1990-09, -1.83706511874269
1990-10, -1.91036766206933
1990-11, -1.88963781620229
1990-12, -1.53411342659556
1991-01, -1.35183038775969
1991-02, -1.17782562348924
1991-03, -0.999794560296515
1991-04, -1.00075210160393
1991-05, 0.128143768337279
1991-06, -0.0839222807340408
1991-07, -0.176306397190872
1991-08, -0.420428112962504
1991-09, -0.639672743411607
1991-10, -0.670333981410159
1991-11, -0.816367252630892
1991-12, -0.666500453002335
1992-01, -0.555766626879007
1992-02, -0.633884968253814
1992-03, -0.364411307549369
1992-04, -0.868707838626268
1992-05, -2.11988511447576
1992-06, -1.40087156573862
1992-07, -1.51905047336508
1992-08, -1.53381627001307
1992-09, -1.6916285130863
1992-10, -0.948645805837102
1992-11, -0.874900378683082
1992-12, -0.558210551401736
1993-01, -0.712088326334869
1993-02, -0.768402621076994
1993-03, -0.242623412467049
1993-04, -1.32593743604368
1993-05, -1.61744110811084
1993-06, -1.97110449606494
1993-07, -1.86505926821729
1993-08, -1.1429557731066
1993-09, -1.25137932677062
1993-10, -0.815202392659625
1993-11, -0.0859853830781122
1993-12, 0.131140294720171
1994-01, 0.438899297790444
1994-02, -0.0139126715800849
1994-03, -0.248755454580025
1994-04, 0.316036986196101
1994-05, -0.207881255076084
1994-06, 0.284778337062323
1994-07, -0.429898374302316
1994-08, -0.923178231130569
1994-09, 0.31212918989004
1994-10, -0.801410172937864
1994-11, -0.68396222207467
1994-12, -1.23379346342624
1995-01, -1.00671188137701
1995-02, -0.498111007468603
1995-03, -1.21929571822656
1995-04, -1.35097535443892
1995-05, -0.762584260416518
1995-06, 0.192388209006311
1995-07, 0.149760926937747
1995-08, 0.496762986147315
1995-09, 0.177731103535042
1995-10, -0.00828016915001914
1995-11, -0.40021020653423
1995-12, -0.761874399266093
1996-01, -0.403075913401166
1996-02, -0.562590517384775
1996-03, -0.19706669505901
1996-04, 0.414151994776555
1996-05, 0.7000773617608
1996-06, -0.332383946343303
1996-07, -0.963576740155762
1996-08, -1.61354599360732
1996-09, -0.691499183563
1996-10, 0.0271417870997218
1996-11, -0.154798573974772
1996-12, 1.01869954028041
1997-01, 1.51677106802757
1997-02, 1.84058688456112
1997-03, 0.742306723774956
1997-04, 0.289544750381155
1997-05, -0.0378237330118586
1997-06, -0.677489138036315
1997-07, -1.32268427085772
1997-08, -1.15733306925311
1997-09, -1.27295908417586
1997-10, -1.56339619637667
1997-11, -0.559554258611642
1997-12, -0.211599909238115
1998-01, 0.0723962712924231
1998-02, -0.184413536318622
1998-03, 0.120736119114035
1998-04, 0.307833734631848
1998-05, -0.0420727090523306
1998-06, -0.797984208070108
1998-07, -0.735727788082915
1998-08, -0.986169717845568
1998-09, -0.385228633982315
1998-10, -0.348281250180936
1998-11, -0.918889329144206
1998-12, -0.253208294827157
1999-01, -0.240110687557475
1999-02, 0.207765154936845
1999-03, -0.508853830770805
1999-04, -0.496980160042179
1999-05, -0.166878209854774
1999-06, 0.291116263763368
1999-07, 0.0319324778052051
1999-08, 0.786064147296627
1999-09, 1.28461515279085
1999-10, 1.46929851805327
1999-11, 2.29414868301389
1999-12, 2.08145843749023
2000-01, 2.29534942556602
2000-02, 1.92275161571734
2000-03, 1.45131319055092
2000-04, 1.26390703679837
2000-05, -1.07812175188238
2000-06, -1.66609056405807
2000-07, -1.53120825832204
2000-08, -1.50268293227775
2000-09, -1.6013425867853
2000-10, -1.22269026806735
2000-11, -0.39662806969481
2000-12, 0.178146218682607
2001-01, 0.561353986013476
2001-02, 0.821315089114013
2001-03, 1.43969538445677
2001-04, 1.39462851869745
2001-05, 1.13121764848223
2001-06, 0.53457658142368
2001-07, -0.197641943477804
2001-08, 0.253085477819784
2001-09, 0.270019020865067
2001-10, -0.527708185935138
2001-11, -0.642351935835877
2001-12, -0.305381248809212
2002-01, -0.364482226152354
2002-02, -0.827747802996161
2002-03, -1.48258379319171
2002-04, -0.6494465979238
2002-05, -0.216114584965727
2002-06, -0.417602605475461
2002-07, 0.190721185114934
2002-08, 0.820347306837583
2002-09, 1.38346624154756
2002-10, 0.991861542321073
2002-11, 0.732683972526895
2002-12, 1.61141631735872
2003-01, 1.49144166641511
2003-02, 0.767704282028181
2003-03, 0.21251289259473
2003-04, 0.388664405031736
2003-05, 0.230309674975672
2003-06, -1.52311600134518
2003-07, -1.95110751776755
2003-08, -1.92967169062577
2003-09, -1.84872383253454
2003-10, -1.89544821846422
2003-11, -1.66508993258826
2003-12, -1.19009071174457
2004-01, -0.828876255300833
2004-02, 0.0881672254203703
2004-03, 0.507603476406958
2004-04, 0.7961210819713
2004-05, 0.606397424838946
2004-06, 0.488111804767942
2004-07, 0.277569712404094
2004-08, -0.480293638578424
2004-09, -0.849623538527018
2004-10, -1.06408938915749
2004-11, -1.26392772812004
2004-12, -0.578614571382272
2005-01, -0.707617411617042
2005-02, -0.344232978856849
2005-03, -0.258114998805902
2005-04, 0.436445111828402
2005-05, 0.650380941898502
2005-06, 0.0735977126843096
2005-07, 0.352012357898165
2005-08, 0.657878968382084
2005-09, 1.27510152298729
2005-10, 1.62530003240427
2005-11, 1.75007433523577
2005-12, 1.83533988404341
2006-01, 1.80259458911243
2006-02, 1.51279998844263
2006-03, 1.14228662900724
2006-04, 0.436613026428686
2006-05, 0.487930210343063
2006-06, 0.0946784424700084
2006-07, 0.139461873609219
2006-08, 0.542225406529414
2006-09, 0.736586201715846
2006-10, 0.236691740448489
2006-11, -0.440310707183573
2006-12, -0.602500001869056
2007-01, -0.63340771441912
2007-02, -1.22485386762409
2007-03, -1.05484458172451
2007-04, -1.13011243117069
2007-05, -0.402628152107517
2007-06, 0.0743582132402567
2007-07, 0.0972489364827278
2007-08, 0.0663988596488763
2007-09, 0.303853185039931
2007-10, 1.13440694526489
2007-11, 0.73680438211315
2007-12, 0.599914108047084
2008-01, 0.633763235742749
2008-02, 0.536504915593798
2008-03, -0.0250923374510274
2008-04, -0.442079915725678
2008-05, 0.442096252854323
2008-06, 0.490165210988406
2008-07, 0.780758546431403
2008-08, 0.549912180967595
2008-09, 0.254879767399134
2008-10, -0.151369467088415
2008-11, -0.47644525229817
2008-12, -0.294750780670585
2009-01, -0.308674598539487
2009-02, -0.102747973594482
2009-03, -0.192226119863794
2009-04, 0.549340127504558
2009-05, 0.133927213597804
2009-06, -0.0477342293075398
2009-07, -0.242244340207759
2009-08, -0.479971712504416
2009-09, -0.714735164215235
2009-10, -0.400802441574263
2009-11, -0.369599252412866
2009-12, -0.230566197005542
2010-01, 0.266006622712326
2010-02, 0.860416664812663
2010-03, 1.54021282028527
2010-04, 1.32960801973734
2010-05, 1.97179605163554
2010-06, 1.80483934172273
2010-07, 1.55506493492576
2010-08, 1.75123155032804
2010-09, 1.41118768435687
2010-10, 1.31056457091087
2010-11, 1.07588865039497
2010-12, 0.938303896228331
2011-01, 0.897129523629636
2011-02, 0.307041238725315
2011-03, 0.766421781615875
2011-04, 0.395156386436699
2011-05, -0.0197197666854972
2011-06, 0.0685315703872867
2011-07, 0.412441847562821
2011-08, 0.07532522098787
2011-09, -0.727593576903404
2011-10, -0.670394682245859
2011-11, -1.08875734428518
2011-12, -1.41756912619071
2012-01, -1.8749062777665
2012-02, -1.48248454094435
2012-03, -1.56701599802321
2012-04, -1.14411485946298
2012-05, -0.336738052801565
2012-06, -0.408427151691837
2012-07, -0.224061476705299
2012-08, -0.865291186355141
2012-09, 0.0773627050167682
2012-10, -0.237912898836533
2012-11, -0.140347748608956
2012-12, 0.275585370416836
2013-01, 0.61683942913293
2013-02, 1.53379368455368
2013-03, 1.79665682055968
2013-04, 1.80917946490803
2013-05, 1.86576709427973
2013-06, 1.61934513033414
2013-07, 1.48846566790065
2013-08, 0.987117719762255
2013-09, 0.15102375937567
2013-10, 0.647391143513106
2013-11, 0.717059279697274
2013-12, 0.447327816259509
2014-01, 0.613716025548037
2014-02, 0.806646750589632
2014-03, 1.10157525223014
2014-04, 0.580978866409712
2014-05, 0.32709056459069
2014-06, 0.758564967059626
2014-07, 1.06817672778303
2014-08, 1.41606231863023
2014-09, 1.08443591199501
2014-10, 1.14357512829795
2014-11, 1.06851385928144
2014-12, 1.17091700799699
2015-01, 0.49634135116974
2015-02, 0.539584234325548
2015-03, 1.19340717425363
2015-04, 1.37684540889401
2015-05, 1.94067616222335
2015-06, 1.9596112192811
2015-07, 1.99110248009804
2015-08, 1.86046504464877
2015-09, 1.03372518455107
2015-10, 1.40779181411002
2015-11, 0.662144907935344
2015-12, -0.305540576340682
2016-01, -0.307590714072465
2016-02, 0.168901579735397
2016-03, 0.654051687214069
2016-04, 0.168265147472923
2016-05, 0.740080553337415
2016-06, 1.35088840993723
2016-07, 1.51258291573488
2016-08, 0.99111175394155
2016-09, 0.915938142946424
2016-10, 0.574022866120391
2016-11, 0.486966331613759
2016-12, -0.239839653419156
2017-01, -0.448238188471781
2017-02, -0.435840216533902
2017-03, -1.04691922479384
2017-04, -0.68648355073061
2017-05, -0.694701547965121
2017-06, -0.373997162968097
2017-07, -0.362135778307035
2017-08, -0.508030588064458
2017-09, -0.0020191259448227
2017-10, -0.305401582287415
2017-11, 0.653383709073629
2017-12, 0.459913414997675
2018-01, 0.367317227196759
2018-02, 1.5667577462871
2018-03, 1.86796650076285
2018-04, 1.78028641827222
2018-05, 1.18098964913376
2018-06, 1.44480588971645
2018-07, 1.61852081338954
2018-08, 0.827471046746101
2018-09, 0.165183669594644
2018-10, 0.810785995639504
2018-11, 0.814779103031404
2018-12, 0.380026054755412
