"Description: ","Monthly number of days when TN < -2 degrees_C"
"Station: ","Ravenna.txt"
"Latitude: ","44"
"Longitude: ","12"
"ClimPACT2_version: ","1.2.8"
"Date_of_calculation: ","2020-03-07"
time, tnltm2, normalised (all years)
1971-01, 9, 1.44612344050239
1971-02, 5, 0.608441385491956
1971-03, 10, 1.655543954255
1971-04, 0, -0.43866118327109
1971-05, 0, -0.43866118327109
1971-06, 0, -0.43866118327109
1971-07, 0, -0.43866118327109
1971-08, 0, -0.43866118327109
1971-09, 0, -0.43866118327109
1971-10, 0, -0.43866118327109
1971-11, 1, -0.229240669518481
1971-12, 7, 1.02728241299717
1972-01, 0, -0.43866118327109
1972-02, 0, -0.43866118327109
1972-03, 0, -0.43866118327109
1972-04, 0, -0.43866118327109
1972-05, 0, -0.43866118327109
1972-06, 0, -0.43866118327109
1972-07, 0, -0.43866118327109
1972-08, 0, -0.43866118327109
1972-09, 0, -0.43866118327109
1972-10, 0, -0.43866118327109
1972-11, 0, -0.43866118327109
1972-12, 0, -0.43866118327109
1973-01, 2, -0.0198201557658719
1973-02, 3, 0.189600357986737
1973-03, 7, 1.02728241299717
1973-04, 0, -0.43866118327109
1973-05, 0, -0.43866118327109
1973-06, 0, -0.43866118327109
1973-07, 0, -0.43866118327109
1973-08, 0, -0.43866118327109
1973-09, 0, -0.43866118327109
1973-10, 0, -0.43866118327109
1973-11, 3, 0.189600357986737
1973-12, 22, 4.16859011928631
1974-01, 5, 0.608441385491956
1974-02, 0, -0.43866118327109
1974-03, 2, -0.0198201557658719
1974-04, 0, -0.43866118327109
1974-05, 0, -0.43866118327109
1974-06, 0, -0.43866118327109
1974-07, 0, -0.43866118327109
1974-08, 0, -0.43866118327109
1974-09, 0, -0.43866118327109
1974-10, 0, -0.43866118327109
1974-11, 0, -0.43866118327109
1974-12, 18, 3.33090806427587
1975-01, 14, 2.49322600926544
1975-02, 11, 1.86496446800761
1975-03, 2, -0.0198201557658719
1975-04, 0, -0.43866118327109
1975-05, 0, -0.43866118327109
1975-06, 0, -0.43866118327109
1975-07, 0, -0.43866118327109
1975-08, 0, -0.43866118327109
1975-09, 0, -0.43866118327109
1975-10, 0, -0.43866118327109
1975-11, 4, 0.399020871739346
1975-12, 11, 1.86496446800761
1976-01, 1, -0.229240669518481
1976-02, 1, -0.229240669518481
1976-03, -99.9, -99.9
1976-04, -99.9, -99.9
1976-05, -99.9, -99.9
1976-06, 0, -0.43866118327109
1976-07, 0, -0.43866118327109
