"Description: ","Standardised Precipitation Index"
1977-12, -0.71227750288712
1978-01, -0.424956574678539
1978-02, -0.490921559195583
1978-03, -0.524843170480662
1978-04, -0.378170977941669
1978-05, -0.153103602855835
1978-06, -0.0288949161378342
1978-07, -0.150626847093613
1978-08, -0.498045731068676
1978-09, -0.428784040512933
1978-10, -0.212269929163341
1978-11, -0.448006602467215
1978-12, -0.147394992191525
1979-01, -0.37686242785746
1979-02, -0.279939635952858
1979-03, -0.338663317377352
1979-04, -0.576199631252741
1979-05, -1.03123089244734
1979-06, -1.17510139760959
1979-07, -0.589463386197632
1979-08, 0.0201250950437599
1979-09, 0.246894789992702
1979-10, -0.10240200079719
1979-11, 0.405697426498215
1979-12, 0.258642908275879
1980-01, 0.219304877212572
1980-02, -0.133215483452518
1980-03, -0.0339854765451074
1980-04, 0.245536840445845
1980-05, 0.857714682579698
1980-06, 0.913468642279519
1980-07, 0.176719716842569
1980-08, -0.495900280902785
1980-09, -0.721467325708654
1980-10, -0.569789086604845
1980-11, 0.050639958876875
1980-12, 0.170219186334701
1981-01, 0.484358318583231
1981-02, 0.539316592495101
1981-03, 0.464541736408547
1981-04, 0.155313317294001
1981-05, -0.175339076887959
1981-06, 0.595560998383124
1981-07, 0.781431128570497
1981-08, 0.94445919870213
1981-09, 1.59066489153774
1981-10, 1.50258896494544
1981-11, 0.300546525299547
1981-12, 0.268997128823114
1982-01, -0.0634170030614888
1982-02, -0.150826845925587
1982-03, 0.166430328527925
1982-04, 0.235646884395332
1982-05, 0.303788703073925
1982-06, -0.648658890519067
1982-07, -0.323816158449329
1982-08, -0.183974649723787
1982-09, -0.922755605891841
1982-10, -0.528939317243664
1982-11, 0.216266483039717
1982-12, 0.404409406855571
1983-01, 0.426811285516305
1983-02, 0.531344155811594
1983-03, 0.0745807582038879
1983-04, 0.108380345162739
1983-05, -0.147377903356697
1983-06, 0.128804528200021
1983-07, -0.379766384640953
1983-08, -0.533920124925329
1983-09, -0.769653147065957
1983-10, -1.16256459995079
1983-11, -2.16950311338353
1983-12, -2.55787499425192
1984-01, -2.59775485996578
1984-02, -2.56995835685937
1984-03, -2.06895835504551
1984-04, -2.05777531927406
1984-05, -1.4012188672605
1984-06, -1.60479552864136
1984-07, -1.42617751273304
1984-08, -1.27407494223367
1984-09, -0.624365479016194
1984-10, -0.404695461946047
1984-11, -0.179016114661717
1984-12, -0.113553934541733
1985-01, -0.0804144856994276
1985-02, -0.267212362536115
1985-03, -0.223897132579182
1985-04, -0.343371404868451
1985-05, -0.810718955727798
1985-06, -0.716005981095265
1985-07, -0.919400811818394
1985-08, -1.18201190657027
1985-09, -1.6723148941021
1985-10, -1.89414434679942
1985-11, -1.71702918207345
1985-12, -1.69927895571382
1986-01, -1.31638803973192
1986-02, -1.35868006358976
1986-03, -0.922308694059038
1986-04, -0.603300896755486
1986-05, -0.689371897660282
1986-06, -0.529359995905978
1986-07, 0.0529161103317472
1986-08, -0.0830700050146052
1986-09, 0.162375623714065
1986-10, -0.129185957644922
1986-11, -0.377510631847183
1986-12, -0.633493951875191
1987-01, -0.755522972351377
1987-02, -0.589237548450266
1987-03, -1.16682394093274
1987-04, -1.65617527355167
1987-05, -1.67734166862872
1987-06, -1.67243344909811
1987-07, -2.28355791206753
1987-08, -2.22658849983565
1987-09, -2.2392701415328
1987-10, -1.56390856042552
1987-11, -0.805880170639623
1987-12, -0.292126743023619
1988-01, -0.621340891165169
1988-02, -0.995329388380968
1988-03, -0.783445589475002
1988-04, -0.699132824822236
1988-05, -0.581882617965259
1988-06, 0.0212314494790236
1988-07, -0.151321139567917
1988-08, 0.18772777310664
1988-09, 0.263186483639441
1988-10, -0.383450852057634
1988-11, -1.14439641522973
1988-12, -1.366807098134
1989-01, -1.47209787988992
1989-02, -1.8577904157864
1989-03, -1.8333296772837
1989-04, -1.87203165514737
1989-05, -2.03777125351632
1989-06, -3.09997504063436
1989-07, -1.81028814123867
1989-08, -1.81171433560768
1989-09, -1.42147018969343
1989-10, -1.60025177353213
1989-11, -1.31783681874157
1989-12, -1.55691913407235
1990-01, -1.62042916756408
1990-02, -1.74076576564778
1990-03, -1.14454711040552
1990-04, -0.860405077121017
1990-05, -1.04735920284632
1990-06, -0.938931456249474
1990-07, -1.80889554474284
1990-08, -1.94884084710134
1990-09, -1.92274842154972
1990-10, -1.27973068898173
1990-11, -1.47849443714441
1990-12, -1.21872217519784
1991-01, -1.09979592943788
1991-02, -1.1354570865786
1991-03, -1.38630231037256
1991-04, -1.26383676182513
1991-05, -0.486042227605057
1991-06, -0.287936552795064
1991-07, -0.122918459056905
1991-08, -0.025304292970509
1991-09, -0.0717885976944675
1991-10, -0.0375795720253367
1991-11, 0.552180072583031
1991-12, 0.529915091832101
1992-01, 0.5586640081665
1992-02, 0.535995842481278
1992-03, 0.453423899342888
1992-04, 0.0915354248503562
1992-05, -0.650488992428575
1992-06, -0.40814151620893
1992-07, -0.507942512184133
1992-08, -0.557719162059148
1992-09, -0.539086250204145
1992-10, -0.140983336313868
1992-11, -0.888763074242251
1992-12, -0.302174282045298
1993-01, -0.403373889068541
1993-02, -0.616030350818722
1993-03, -0.366114333105896
1993-04, -0.142779899065142
1993-05, -0.160267916718011
1993-06, -0.290037129464093
1993-07, -0.250708769145052
1993-08, 0.178782797103764
1993-09, 0.275955087675735
1993-10, 0.00545913519626359
1993-11, 0.337642270326904
1993-12, -0.0657309411881879
1994-01, 0.43936497856427
1994-02, 0.550595431410473
1994-03, 0.27032887878587
1994-04, 0.850941698448062
1994-05, 0.936152365306002
1994-06, 1.22494230866358
1994-07, 1.14125296928225
1994-08, 0.607070872856752
1994-09, 1.23876877656254
1994-10, 0.767091015738957
1994-11, 0.530092079479419
1994-12, 0.447709796170986
1995-01, 0.0788771300617439
1995-02, 0.214467567263812
1995-03, 0.506371103778719
1995-04, -0.431476552613579
1995-05, 0.0623704250395514
1995-06, 0.255771163830526
1995-07, 0.359352602058784
1995-08, 0.87535248155476
1995-09, 0.187744052437729
1995-10, 0.0805134823103891
1995-11, 0.164509937150198
1995-12, 0.522327291882272
1996-01, 0.752809413378822
1996-02, 1.02442809274287
1996-03, 0.943453962733793
1996-04, 1.17388906936097
1996-05, 1.1941137643529
1996-06, 0.507330026788424
1996-07, 0.338811768983957
1996-08, -0.181261873782122
1996-09, 0.795692927666226
1996-10, 1.57324816915372
1996-11, 1.65916967967508
1996-12, 1.87055011484402
1997-01, 2.05869384992102
1997-02, 1.85120643349006
1997-03, 1.66472780223457
1997-04, 1.84830006278851
1997-05, 1.57005184851805
1997-06, 1.67215894075794
1997-07, 1.74089720533471
1997-08, 1.81976554374771
1997-09, 0.827498196266789
1997-10, 0.273973791520247
1997-11, 0.853182533382908
1997-12, 0.651231784422001
1998-01, 0.471267396785228
1998-02, 0.400503342644498
1998-03, 0.280498517178186
1998-04, 0.0780276483918805
1998-05, 0.486944865938129
1998-06, 0.222977674685412
1998-07, 0.324652353539225
1998-08, 0.00238842537633424
1998-09, 0.491660385607402
1998-10, 0.562879812322347
1998-11, -0.104356228535667
1998-12, -0.161771778351835
1999-01, -0.0221385002211901
1999-02, 0.0653196104055974
1999-03, 0.0231828940839585
1999-04, -0.0455321305335519
1999-05, -0.325835045616012
1999-06, 0.434131881746347
1999-07, 0.23054926197399
1999-08, 1.03924965867724
1999-09, 1.0528284287763
1999-10, 1.12619095685894
1999-11, 2.30802569282291
1999-12, 2.31158065584074
2000-01, 2.43206282704262
2000-02, 2.49513313016755
2000-03, 2.30069969767888
2000-04, 2.37734302658682
2000-05, 2.20062104047067
2000-06, 1.50023757877129
2000-07, 1.82974569314071
2000-08, 1.17955523668678
2000-09, 0.551161485921643
2000-10, 0.831315807657388
2000-11, -0.112974472577095
2000-12, -0.308882451779673
2001-01, 0.234213507985126
2001-02, 0.310515789977611
2001-03, 0.598911346616769
2001-04, 0.985100211794635
2001-05, 1.26491206201781
2001-06, 1.1429072134482
2001-07, 0.910158953992927
2001-08, 1.3760100572403
2001-09, 1.57938948635226
2001-10, 1.13154961530196
2001-11, 0.75804107508487
2001-12, 0.593176451186331
2002-01, 0.00746623797566528
2002-02, 0.0866261325733926
2002-03, -0.412860414241568
2002-04, -0.47342448611567
2002-05, -0.349422320089952
2002-06, -0.240518073106328
2002-07, 0.113120942020463
2002-08, 0.211306676553414
2002-09, 0.251554233171855
2002-10, 0.438909327557616
2002-11, 0.455505699517775
2002-12, 1.20676039807891
2003-01, 1.51857172036413
2003-02, 1.42846961756987
2003-03, 1.49756390295229
2003-04, 1.2220252613665
2003-05, 1.01011639822564
2003-06, 0.861029979056144
2003-07, 0.516402506205689
2003-08, -0.288669969431872
2003-09, -0.552531152044369
2003-10, -0.480723993809472
2003-11, -0.245120096727827
2003-12, -1.33100455633566
2004-01, -1.38598520949703
2004-02, -0.882208884246901
2004-03, -0.52339391363094
2004-04, -0.281509092352056
2004-05, -0.258507760537985
2004-06, -0.0990814141619368
2004-07, -0.0514467602561815
2004-08, 0.00304625356013681
2004-09, -0.0166018264140775
2004-10, -0.0822310735112381
2004-11, -0.32502065440728
2004-12, 0.20844921177204
2005-01, -0.0885899677653311
2005-02, -0.407838689092289
2005-03, -0.764529795937118
2005-04, -0.597267823178974
2005-05, -0.625733101112538
2005-06, -0.653124478149589
2005-07, -0.716167291596602
2005-08, -0.282460410914367
2005-09, 0.285223753215809
2005-10, 0.899906551838822
2005-11, 1.14161118638549
2005-12, 0.922870140206731
2006-01, 1.03846481621949
2006-02, 0.919407793335034
2006-03, 1.05392557827001
2006-04, 0.867778797941928
2006-05, 1.06718653404045
2006-06, 1.00856987958883
2006-07, 0.960162218945962
2006-08, 0.836200451498442
2006-09, 0.674930393977233
2006-10, -0.276374733124875
2006-11, -0.793180485888198
2006-12, -1.18550811712693
2007-01, -1.18310443085581
2007-02, -1.26486790023273
2007-03, -0.692468614097999
2007-04, -1.1966041110312
2007-05, -1.25002409016554
2007-06, -1.00782926939493
2007-07, -0.997294636470233
2007-08, -1.23232976012157
2007-09, -0.780187930224184
2007-10, -0.127876595954785
2007-11, -0.139570163898997
2007-12, 0.101787494701126
2008-01, 0.166519538306707
2008-02, 0.0908793699262608
2008-03, -0.132272617973623
2008-04, 0.17532361047014
2008-05, 0.218427561104431
2008-06, 0.209425187529676
2008-07, 0.40469864061846
2008-08, 0.226553789210928
2008-09, -0.395346899796607
2008-10, -1.18864016665279
2008-11, -0.818608850374559
2008-12, -0.504167422175071
2009-01, -0.258640359701919
2009-02, -0.237363319009141
2009-03, -0.488718765002164
2009-04, -0.486731478813668
2009-05, -0.950836499507757
2009-06, -0.91667097520876
2009-07, -1.16294336063153
2009-08, -1.0811669462822
2009-09, -1.25444446584827
2009-10, -0.51352165050283
2009-11, -0.897119966012104
2009-12, -0.859980120845106
2010-01, -0.594575927067629
2010-02, -0.286687675107556
2010-03, 0.0192115165477654
2010-04, 0.144615810798882
2010-05, 0.744036128320009
2010-06, 0.762635605852097
2010-07, 0.831182677007658
2010-08, 1.21459798855701
2010-09, 1.41611422870068
2010-10, 1.15454312966261
2010-11, 1.61449817515491
2010-12, 1.43453129874172
2011-01, 1.18592447728766
2011-02, 0.861248899943068
2011-03, 0.960654792608172
2011-04, 0.599547979832049
2011-05, 0.18043767562507
2011-06, 0.147099303905551
2011-07, 0.293004397345921
2011-08, -0.285219415786552
2011-09, -0.495623768707769
2011-10, -0.803653065698954
2011-11, -1.56309306618192
2011-12, -1.7202689730761
2012-01, -1.99767219229485
2012-02, -1.77854449285599
2012-03, -2.70752255810784
2012-04, -2.16870088812174
2012-05, -2.03480570602419
2012-06, -2.26635394857524
2012-07, -2.57952643747878
2012-08, -2.49552246560771
2012-09, -1.57549003911583
2012-10, -1.51051242380891
2012-11, -0.826109922804108
2012-12, -0.548810560467823
2013-01, -0.094046329891472
2013-02, 0.261623299727607
2013-03, 0.998344086708184
2013-04, 0.901330759323706
2013-05, 0.880477477298087
2013-06, 0.918690305357109
2013-07, 0.999906419033493
2013-08, 1.19709884695009
2013-09, 0.803659669732856
2013-10, 1.23941639395149
2013-11, 1.29787722559584
2013-12, 0.988351837921034
2014-01, 1.05220912249745
2014-02, 0.731885613182451
2014-03, 0.343064458733397
2014-04, 0.30456442730678
2014-05, 0.214367593244886
2014-06, 0.412887075747739
2014-07, 0.683874570281836
2014-08, 0.974506994103563
2014-09, 0.870176797650552
2014-10, 0.539453884562006
2014-11, 0.243861081591939
2014-12, 0.764084367744612
2015-01, 0.470643362225603
2015-02, 0.815405242706757
2015-03, 0.994926395983553
2015-04, 1.17791284089173
2015-05, 1.65562803209449
2015-06, 1.8675839695474
2015-07, 1.51346036518944
2015-08, 1.22551250319747
2015-09, 1.06658253956877
2015-10, 1.45933553396842
2015-11, 1.42143573473615
2015-12, 0.915187542546519
2016-01, 1.03731821610186
2016-02, 1.05168655022108
2016-03, 0.710998447427021
2016-04, 0.583288300553145
2016-05, 0.240038990776512
2016-06, 0.0999477664466182
2016-07, 0.241000392440812
2016-08, 0.0541411638652675
2016-09, 0.446218547993439
2016-10, -0.331697609153169
2016-11, -0.0351964249061595
2016-12, 0.137966973525764
2017-01, 0.175674477164601
2017-02, -0.394095370552808
2017-03, -0.753964253768098
2017-04, -0.794976099867494
2017-05, -0.877952046357186
2017-06, -1.1522880261063
2017-07, -1.29974776369507
2017-08, -1.21279629629498
2017-09, -1.21749762552301
2017-10, -1.18705614412172
2017-11, -0.293477287469095
2017-12, -0.224927242776417
2018-01, -0.268462543387573
2018-02, 0.730593071145356
2018-03, 1.12249513687781
2018-04, 0.969136878963116
2018-05, 0.990185218098788
2018-06, 1.1636465559944
2018-07, 1.27869851039706
2018-08, 1.44028742624266
2018-09, 1.16654467519984
2018-10, 1.6387242284126
2018-11, 0.97608436030472
2018-12, 0.995948772469818
