"Description: ","Maximum monthly 1-day precipitation total"
"Station: ","Ravenna.txt"
"Latitude: ","44"
"Longitude: ","12"
"ClimPACT2_version: ","1.2.8"
"Date_of_calculation: ","2020-03-07"
time, rx1day, normalised (all years)
1982-12, 16.6, -0.245788994887727
1983-01, 9.8, -0.653292364345812
1983-02, 10, -0.641306971126456
1983-03, 17, -0.221818208449017
1983-04, 17, -0.221818208449017
1983-05, 7.6, -0.785131689758721
1983-06, 12, -0.521453038932902
1983-07, 2.4, -1.09675191346196
1983-08, 16.6, -0.245788994887727
1983-09, 3, -1.0607957338039
1983-10, 19.2, -0.0899788830361071
1983-11, 1, -1.18064966599745
1983-12, 8, -0.76116090332001
1984-01, 6.4, -0.857044049074854
1984-02, 15.4, -0.31770135420386
1984-03, 31.2, 0.629144710125218
1984-04, 9.4, -0.677263150784522
1984-05, 23.6, 0.173699767789712
1984-06, 5.8, -0.89300022873292
1984-07, 12, -0.521453038932902
1984-08, 26.4, 0.341495272860688
1984-09, 28, 0.437378418615531
1984-10, 33.4, 0.760984035538128
1984-11, 13.2, -0.44954067961677
1984-12, 21.4, 0.0418604423768025
1985-01, 7, -0.821087869416787
1985-02, 7.6, -0.785131689758721
1985-03, 15, -0.341672140642571
1985-04, 11.2, -0.569394611810324
1985-05, 12.2, -0.509467645713547
1985-06, 6.6, -0.845058655855498
1985-07, 1.6, -1.14469348633938
1985-08, 12, -0.521453038932902
1985-09, 1.2, -1.16866427277809
1985-10, 33, 0.737013249099417
1985-11, 17.4, -0.197847422010306
1985-12, 19.4, -0.0779934898167517
1986-01, 20, -0.0420373101586853
1986-02, 11, -0.581380005029679
1986-03, 23.8, 0.185685161009068
1986-04, 26, 0.317524486421977
1986-05, 14, -0.401599106739348
1986-06, 10, -0.641306971126456
1986-07, 42.8, 1.32429751684783
1986-08, 4.4, -0.976897981268408
1986-09, 12.6, -0.485496859274836
1986-10, 20.2, -0.03005191693933
1986-11, 13, -0.461526072836125
1986-12, 0, -1.24057663209423
1987-01, 25.4, 0.281568306763911
1987-02, 13.6, -0.425569893178059
1987-03, 6, -0.881014835513565
1987-04, 7.2, -0.809102476197432
1987-05, 14.6, -0.365642927081282
1987-06, 13.6, -0.425569893178059
1987-07, 8.4, -0.7371901168813
1987-08, 4, -1.00086876770712
1987-09, 6, -0.881014835513565
1987-10, 34.8, 0.844881788073615
1987-11, 42.2, 1.28834133718977
1987-12, 20, -0.0420373101586853
1988-01, 4, -1.00086876770712
1988-02, 24.6, 0.233626733886489
1988-03, 12.6, -0.485496859274836
1988-04, 8.1, -0.755168206710333
1988-05, 25.4, 0.281568306763911
1988-06, 47.4, 1.59996156089301
1988-07, 0.5, -1.21061314904584
1988-08, 27.7, 0.419400328786498
1988-09, 22.4, 0.10178740847358
1988-10, 5.4, -0.916971015171631
1988-11, 10.3, -0.623328881297423
1988-12, 18, -0.16189124235224
1989-01, 0.6, -1.20462045243616
1989-02, 3.6, -1.02483955414583
1989-03, 7, -0.821087869416787
1989-04, 7.8, -0.773146296539366
1989-05, 25.8, 0.305539093202622
1989-06, 6, -0.881014835513565
1989-07, 50.2, 1.76775706596398
1989-08, 27, 0.377451452518754
1989-09, 21.85, 0.0688275771203524
1989-10, 1.8, -1.13270809312003
1989-11, 19.1, -0.0959715796457846
1989-12, 0.2, -1.22859123887487
1990-01, 0.9, -1.18664236260713
1990-02, 10.2, -0.629321577907101
1990-03, 45.7, 1.49808571852849
1990-04, 16.2, -0.269759781326438
1990-05, 4.4, -0.976897981268408
1990-06, 7.4, -0.797117082978077
1990-07, 8.1, -0.755168206710333
1990-08, 9.8, -0.653292364345812
1990-09, 14.8, -0.353657533861926
1990-10, 33.3, 0.75499133892845
1990-11, 16.9, -0.227810905058694
1990-12, 7.2, -0.809102476197432
1991-01, 14.6, -0.365642927081282
1991-02, 7.1, -0.81509517280711
1991-03, 12.6, -0.485496859274836
1991-04, 41, 1.21642897787363
1991-05, 20.7, -8.84338909414151e-05
1991-06, 19.6, -0.0660080965973961
1991-07, 21.4, 0.0418604423768025
1991-08, 27.3, 0.395429542347787
1991-09, 16.2, -0.269759781326438
1991-10, 20.6, -0.006081130500619
1991-11, 40.1, 1.16249470838653
1991-12, 21.1, 0.0238823525477695
1992-01, 6.4, -0.857044049074854
1992-02, 12.4, -0.497482252494191
1992-03, 17.5, -0.191854725400628
1992-04, 14.3, -0.383621016910315
1992-05, 4.3, -0.982890677878086
