"Description: ","100*r95p / PRCPTOT"
"Station: ","Ravenna.txt"
"Latitude: ","44"
"Longitude: ","12"
"ClimPACT2_version: ","1.2.8"
"Date_of_calculation: ","2020-03-07"
time, r95ptot, normalised (all years)
1971, 10.1331360946746, -1.06904488242939
1972, 24.9225320938468, 0.184750456246099
1973, 28.6366076221149, 0.499617309841195
1974, 10.857625686523, -1.00762508724443
1975, 28.8195561273721, 0.515127069882914
1976, 20.9433145824318, -0.152594244488622
1977, 18.6475409836066, -0.34722222233318
1978, 17.5735797399042, -0.43826905084109
1979, 44.7226085612734, 1.86333446208834
1980, 27.6649746192893, 0.417245526036488
1981, 42.0900076277651, 1.64015139367837
1982, 27.2074229272673, 0.378455829777602
1983, 0, -1.92809813939665
1984, 15.8182439357704, -0.587080526925465
1985, 8.80939668980246, -1.18126706483242
1986, 8.28814872192099, -1.22545671750387
1987, 18.6178717356546, -0.349737481562584
1988, 18.2414379402478, -0.381650274892845
1989, 20.2491803278689, -0.211440616093971
1990, 18.6057465850212, -0.350765411124126
1991, 20.5916473317865, -0.182407413305562
1992, 29.2330221490024, 0.550179331019866
1993, 23.6918356911539, 0.0804161471838881
1994, 34.197199880846, 0.97102565232268
1995, 18.0354267310789, -0.399115213541139
1996, 38.4258282338046, 1.32951456682786
1997, 33.2381088415941, 0.889717134081179
1998, 23.9807328401858, 0.104907877531301
1999, 39.5049792129943, 1.42100136368629
2000, 21.5853437329947, -0.0981651686619546
2001, 37.6951461822311, 1.26756979569806
2002, 23.7118497466947, 0.0821128716171543
2003, 0, -1.92809813939665
2004, 19.3945127719962, -0.283896462007512
2005, 49.4786235662148, 2.26653344629297
2006, 7.0716228467815, -1.32858969681644
2007, 40.4937479961526, 1.50482586141568
2008, 6.77710843373494, -1.35355763994753
2009, 12.4844462878474, -0.869708698575418
2010, 10.4258785198976, -1.04422716247668
2011, 9.35328701229289, -1.135157869357
2012, 21.2920489296636, -0.123029717376105
2013, 13.8707144726511, -0.752185536144829
2014, 16.1307901907357, -0.560583904776872
2015, 37.9292403746098, 1.28741551537666
2016, 24.3544788014026, 0.136592805303107
2017, 36.8202286110149, 1.1933972214714
2018, 31.0602161605764, 0.705082704673224
